,Prot,Sent,Group,N1,N2,Pred,Code,Sentence,subj_attention,obj_attention
137,2,18,1,S,P,S,S_S-P,Нападение на банки было совершено с применением холодного оружия. ,"[0.000635223463177681, 0.03738410398364067, 0.02457331120967865, 0.06363958865404129, 0.007695693988353014, 0.0028634476475417614, 0.0012323862174525857, 0.0264437273144722, 0.03882114589214325, 0.00047122896648943424, 0.021343326196074486, 0.023724202066659927]","[0.0010867125820368528, 0.0019946503452956676, 0.0018938800785690546, 0.0021739536896348, 0.0041594794020056725, 0.003794209100306034, 0.0006097778677940369, 0.0013683828292414546, 0.0010144126135855913, 0.0009542867192067206, 0.001259579905308783, 0.0009511889074929059]"
138,3,18,1,S,P,P,P_S-P,Нападение на банки были совершены с применением холодного оружия. ,"[0.00277382112108171, 0.04611939564347267, 0.03157771751284599, 0.10793007910251617, 0.0275371465831995, 0.006873643025755882, 0.002883846638724208, 0.03760174661874771, 0.03423558920621872, 0.000796571490354836, 0.025401156395673752, 0.04132871329784393]","[0.002416667528450489, 0.0024149208329617977, 0.0011329553090035915, 0.004097826778888702, 0.0069392649456858635, 0.004107684828341007, 0.0011388101847842336, 0.002043718472123146, 0.0016126373084262013, 0.0013443462084978819, 0.0008142710430547595, 0.0019802041351795197]"
139,4,18,1,P,S,S,S_P-S,Нападения на банк было совершено с применением холодного оружия. ,"[0.0002932868665084243, 0.019278433173894882, 0.02050885558128357, 0.03895958140492439, 0.005318175535649061, 0.0020860740914940834, 0.0007490738644264638, 0.04141801968216896, 0.01989661529660225, 0.00043981283670291305, 0.016545837745070457, 0.006501330062747002]","[0.001141888671554625, 0.0023602470755577087, 0.004603102803230286, 0.0025755807291716337, 0.0025541260838508606, 0.004270455334335566, 0.0025577067863196135, 0.0024403780698776245, 0.001730594551190734, 0.001844049897044897, 0.0006062237662263215, 0.0009200469357892871]"
140,5,18,1,P,S,P,P_P-S,Нападения на банк были совершены с применением холодного оружия. ,"[0.0007003445061855018, 0.0336851105093956, 0.012881819158792496, 0.07328669726848602, 0.00870363600552082, 0.003877818351611495, 0.0006037192652001977, 0.036806464195251465, 0.02763684093952179, 0.0005794103490188718, 0.02698250114917755, 0.01545537170022726]","[0.0021027708426117897, 0.0025075366720557213, 0.005304028280079365, 0.005273835733532906, 0.003722907043993473, 0.004815491382032633, 0.0022230662871152163, 0.0038261786103248596, 0.001951719750650227, 0.002185540273785591, 0.0010322807356715202, 0.0010423804633319378]"
141,6,18,1,P,P,S,S_P-P,Нападения на банки было совершено с применением холодного оружия. ,"[0.00035353918792679906, 0.015442010015249252, 0.012144390493631363, 0.03416089341044426, 0.004980245139449835, 0.00190953747369349, 0.0006813151994720101, 0.035279206931591034, 0.01581587642431259, 0.0003800931153818965, 0.013560798019170761, 0.006667470559477806]","[0.0008031235192902386, 0.0009784686844795942, 0.0026231890078634024, 0.0014461188111454248, 0.0026601445861160755, 0.0038785587530583143, 0.001390853663906455, 0.0015505054034292698, 0.0013067999389022589, 0.000995368929579854, 0.00032020517392084, 0.0005157815176062286]"
142,7,18,1,P,P,P,P_P-P,Нападения на банки были совершены с применением холодного оружия. ,"[0.000637442572042346, 0.026659846305847168, 0.009957537986338139, 0.0597870834171772, 0.007687726058065891, 0.0032817465253174305, 0.0005343282828107476, 0.03178529068827629, 0.02064090222120285, 0.0005206068744882941, 0.02231324091553688, 0.013483487069606781]","[0.0016964268870651722, 0.002008710289373994, 0.0022218485828489065, 0.004075695760548115, 0.003648769576102495, 0.004058193881064653, 0.0012954797130078077, 0.0023530740290880203, 0.0030286775436252356, 0.0010404472704976797, 0.0008995106327347457, 0.001319102244451642]"
143,8,18,1,S,S,S,S_S-S,Нападение на банк было совершено с применением холодного оружия. ,"[0.00047656515380367637, 0.0391235314309597, 0.028068777173757553, 0.06442563235759735, 0.006739378906786442, 0.002730082254856825, 0.0010300921276211739, 0.030099470168352127, 0.04620572552084923, 0.0004797974834218621, 0.021759329363703728, 0.0258573479950428]","[0.0012017779517918825, 0.003329658415168524, 0.0038461401127278805, 0.0029064135160297155, 0.0019145929254591465, 0.003726310096681118, 0.0013654861832037568, 0.002382571343332529, 0.001700783846899867, 0.001187608577311039, 0.000943576917052269, 0.001107785850763321]"
144,1,19,1,S,P,S,S_S-P,Окно в сады было закрыто из-за сильного холодного ветра.,"[0.0002519401314202696, 0.011898346245288849, 0.0018378249369561672, 0.03387291729450226, 0.0020686034113168716, 0.001980856526643038, 0.00032361940247938037, 0.0012052038218826056, 0.014810299500823021, 0.00032433902379125357, 0.022672420367598534, 0.03705528751015663]","[0.00044842890929430723, 0.0013699594419449568, 0.0019898798782378435, 0.001887706108391285, 0.0020896391943097115, 0.0016380427405238152, 0.0003508388181217015, 0.000949424400459975, 0.0027786267455667257, 0.000548141251783818, 0.001673965249210596, 0.002340543083846569]"
145,2,19,1,S,P,P,P_S-P,Окно в сады были закрыты из-за сильного холодного ветра.,"[0.0005569002823904157, 0.023560894653201103, 0.0019238063832744956, 0.012160366401076317, 0.017789721488952637, 0.0033168341033160686, 0.0016340183792635798, 0.0028197448700666428, 0.008753461763262749, 0.0017154519446194172, 0.031213637441396713, 0.018987735733389854]","[0.002313667442649603, 0.006979570724070072, 0.004324103705585003, 0.007640429772436619, 0.009478511288762093, 0.004887494258582592, 0.0025197751820087433, 0.00467967102304101, 0.006772925145924091, 0.0030519068241119385, 0.00742302555590868, 0.007522015366703272]"
146,3,19,1,P,S,S,S_P-S,Окна в сад было закрыто из-за сильного холодного ветра.,"[0.00018695031758397818, 0.004381711594760418, 0.0012852097861468792, 0.01489049568772316, 0.002209099940955639, 0.001885153935290873, 0.0002602298918645829, 0.0008468063315376639, 0.005647069774568081, 0.0005964135052636266, 0.009643081575632095, 0.025497673079371452]","[0.000698684249073267, 0.0008605088223703206, 0.0034955786541104317, 0.0019254926592111588, 0.001826902967877686, 0.005248953588306904, 0.0017941516125574708, 0.0010795900598168373, 0.0008041410474106669, 0.0012463522143661976, 0.0014446846907958388, 0.0015770241152495146]"
147,4,19,1,P,S,P,P_P-S,Окна в сад были закрыты из-за сильного холодного ветра.,"[0.0012439138954505324, 0.020605767145752907, 0.0032339924946427345, 0.019128935411572456, 0.01252339594066143, 0.00327482633292675, 0.001136558479629457, 0.004980387166142464, 0.027289502322673798, 0.002052996540442109, 0.015949441120028496, 0.035473644733428955]","[0.0017325985245406628, 0.0032122053671628237, 0.00943800713866949, 0.004930159077048302, 0.008467129431664944, 0.00305173359811306, 0.0025003617629408836, 0.004825081210583448, 0.0033783596009016037, 0.0036820892710238695, 0.0035051994491368532, 0.002132326364517212]"
148,5,19,1,P,P,S,S_P-P,Окна в сады было закрыто из-за сильного холодного ветра.,"[0.00020056552602909505, 0.004265895579010248, 0.0007710846839472651, 0.024424854665994644, 0.002293436788022518, 0.0013874300057068467, 0.00020986453455407172, 0.001369664678350091, 0.004911588970571756, 0.0004928482812829316, 0.01140411477535963, 0.029286997392773628]","[0.0003966070362366736, 0.0011178185231983662, 0.0013337044510990381, 0.001407502917572856, 0.002261171117424965, 0.002521465066820383, 0.0004720233555417508, 0.0007608442101627588, 0.000988423707894981, 0.001003720099106431, 0.0019846889190375805, 0.0033461751881986856]"
149,6,19,1,P,P,P,P_P-P,Окна в сады были закрыты из-за сильного холодного ветра.,"[0.0012950693489983678, 0.019296901300549507, 0.0029814536683261395, 0.01849367842078209, 0.010500667616724968, 0.0030156464781612158, 0.0011893436312675476, 0.00504258694127202, 0.020972497761249542, 0.0017047072760760784, 0.012556345202028751, 0.03685488551855087]","[0.0011217130813747644, 0.0043331352062523365, 0.0025415809359401464, 0.005107272416353226, 0.008186857216060162, 0.002101779216900468, 0.0008658027509227395, 0.0033488289918750525, 0.004820514936000109, 0.0017738474998623133, 0.003928892780095339, 0.004676234908401966]"
150,7,19,1,S,S,S,S_S-S,Окно в сад было закрыто из-за сильного холодного ветра.,"[0.0004514941247180104, 0.013205030933022499, 0.0042451829649508, 0.02648703195154667, 0.005640130955725908, 0.003287277650088072, 0.0007802632171660662, 0.0020270049571990967, 0.026655124500393867, 0.0009280573576688766, 0.022848552092909813, 0.03483682870864868]","[0.0014573871158063412, 0.0013957073679193854, 0.006912454031407833, 0.0029424906242638826, 0.003608258906751871, 0.0032107250299304724, 0.002129011321812868, 0.0023230286315083504, 0.0026674566324800253, 0.0015439277049154043, 0.0017039288068190217, 0.0018195314332842827]"
151,8,19,1,S,S,P,P_S-S,Окно в сад были закрыты из-за сильного холодного ветра.,"[0.0008162183221429586, 0.019098538905382156, 0.0035928431898355484, 0.01271561998873949, 0.0256907157599926, 0.006364978849887848, 0.002463884884491563, 0.003982930909842253, 0.00829128548502922, 0.002580812433734536, 0.02887256070971489, 0.01988678053021431]","[0.0035230591893196106, 0.004611846059560776, 0.013328319415450096, 0.0057092271745204926, 0.011871203780174255, 0.0073609910905361176, 0.007122235372662544, 0.008860527537763119, 0.0029176396783441305, 0.007694621104747057, 0.005244565196335316, 0.002644994994625449]"
152,1,20,1,S,P,P,P_S-P,Ответ на вопросы были неверными из-за недостаточного знания материала.,"[0.0015609421534463763, 0.0025368784554302692, 0.012924904935061932, 0.01387034822255373, 0.020249946042895317, 0.00341135635972023, 0.005879063159227371, 0.01689121127128601, 0.00396921718493104, 0.0026097858790308237, 0.007885033264756203, 0.006044398527592421]","[0.0018582266056910157, 0.003013795241713524, 0.006754782050848007, 0.005431668367236853, 0.01020104717463255, 0.005590334068983793, 0.011029447428882122, 0.004643199499696493, 0.006084758322685957, 0.002135129412636161, 0.0036057636607438326, 0.006611445918679237]"
153,2,20,1,P,S,S,S_P-S,Ответы на вопрос был неверным из-за недостаточного знания материала.,"[0.0017628148198127747, 0.002649397822096944, 0.017913876101374626, 0.010475661605596542, 0.015291293151676655, 0.006005745381116867, 0.010727261193096638, 0.007551452610641718, 0.015181909315288067, 0.005255901720374823, 0.006643157918006182, 0.02160574309527874]","[0.001965930452570319, 0.0030100082512944937, 0.005102198105305433, 0.003788209753111005, 0.009921482764184475, 0.009288315661251545, 0.010785273276269436, 0.005560656543821096, 0.0035578093957155943, 0.0031269779428839684, 0.005901859607547522, 0.005306204315274954]"
154,3,20,1,P,S,P,P_P-S,Ответы на вопрос были неверными из-за недостаточного знания материала.,"[0.001421505119651556, 0.006340599153190851, 0.005807081703096628, 0.018015220761299133, 0.006696594879031181, 0.0022646186407655478, 0.0062656220979988575, 0.004902758169919252, 0.030682383105158806, 0.0014017060166224837, 0.011267942376434803, 0.01932651177048683]","[0.0009449690114706755, 0.0035325586795806885, 0.00954790972173214, 0.0038708795327693224, 0.006193036679178476, 0.0042183189652860165, 0.0065110716968774796, 0.0037287408486008644, 0.0032369568943977356, 0.0012741067912429571, 0.004878826439380646, 0.003416274907067418]"
155,4,20,1,P,P,S,S_P-P,Ответы на вопросы был неверным из-за недостаточного знания материала.,"[0.0032764652278274298, 0.0032291198149323463, 0.01840226911008358, 0.010908490978181362, 0.02656308002769947, 0.008270340971648693, 0.012799178250133991, 0.011118887923657894, 0.024514317512512207, 0.0097255390137434, 0.009964382275938988, 0.02975016087293625]","[0.00497567979618907, 0.0035519078373908997, 0.005818153265863657, 0.00509199732914567, 0.019692957401275635, 0.015557362698018551, 0.015948256477713585, 0.009335688315331936, 0.007719435263425112, 0.005382008850574493, 0.005681509617716074, 0.007493790239095688]"
156,5,20,1,P,P,P,P_P-P,Ответы на вопросы были неверными из-за недостаточного знания материала.,"[0.0012248022248968482, 0.005254555027931929, 0.0050049275159835815, 0.014835089445114136, 0.0071617732755839825, 0.0019073723815381527, 0.00459521496668458, 0.005120995454490185, 0.024445489048957825, 0.0015542838955298066, 0.01022413931787014, 0.018655655905604362]","[0.0016406942158937454, 0.003158662701025605, 0.004742918070405722, 0.004915441386401653, 0.008615715429186821, 0.004642530810087919, 0.008731982670724392, 0.0038169121835380793, 0.006836870219558477, 0.0012618900509551167, 0.003934149164706469, 0.007601782213896513]"
157,6,20,1,S,S,S,S_S-S,Ответ на вопрос был неверным из-за недостаточного знания материала.,"[0.001883215387351811, 0.004342284519225359, 0.008585947565734386, 0.01536465808749199, 0.007692966144531965, 0.0023439680226147175, 0.007822072133421898, 0.006302997004240751, 0.009175499901175499, 0.002027625683695078, 0.007322675082832575, 0.010250071994960308]","[0.0008836779743432999, 0.0026513952761888504, 0.004400111269205809, 0.0035696092527359724, 0.0047093830071389675, 0.0033252041321247816, 0.007924034260213375, 0.003148316405713558, 0.0037555303424596786, 0.0011251982068642974, 0.003794231452047825, 0.004622793290764093]"
